500008.042343	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	1.66977900138
500077.126469	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	1.70758652078
500146.220141	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	1.74554301675
500215.32336	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	1.78362248026
500284.436125	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	1.82180116868
500353.55844	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	1.8600576329
500422.690306	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	1.89837272717
500491.831723	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	1.93672960534
500560.982693	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	1.97511370309
500630.143217	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.01351270909
500699.313297	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.0519165278
500768.492934	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.09031723418
500837.682129	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.12870902359
500906.880884	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.16708815752
500976.0892	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.20545290865
501045.307078	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.24380350459
501114.534519	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.2821420737
501183.771526	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.32047259304
501253.018098	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.35880084107
501322.274239	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.3971343548
501391.539948	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.43548239373
501460.815227	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	2.47385591058
501530.100077	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	-3.77091777637
501599.394501	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	-3.73245376634
501668.698498	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	-3.69392142078
501738.012071	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	-3.6553031255
501807.335221	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	-3.6165795765
501876.667949	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	-3.57772974638
501946.010257	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	-3.53873083657
502015.362145	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	-3.49955821496
502084.723615	16.7877018089	0.254871083095	0.0	0.0	0.652462954679	-3.46018533683
